SMILES,name,FOM1_0C,FOM1_10C,FOM1_20C,FOM1_30C,FOM1_40C,FOM1_50C,FOM1_60C,FOM1_70C,FOM1_80C,FOM1_90C,FOM1_100C
CCCC1CCC2CCCCC2C1,3-propylbicyclo[4.4.0]decane,62.02678834862102,65.52306709093192,68.77486393157798,71.67514564385834,74.27791977349031,76.62874166373032,78.77345159374603,80.73916123949148,82.56176579761515,84.24048819933405,85.85720653081354
FC(F)(F)c1cccc(Cl)c1,"benzene, 1-chloro-3-(trifluoromethyl)-",61.63300440207445,65.45388564921603,69.2755713664834,72.93857843416845,76.40168732192737,79.68894789968705,82.79214526496722,85.73894724297486,88.45271851238074,90.95688814522951,93.29404421468568
FC(F)(F)c1ccccc1Cl,2-chlorobenzotrifluoride,57.92705552333727,61.72372377916871,65.55444673291244,69.26343846503741,72.82657463074099,76.25661572944848,79.50306216776617,82.56818642240893,85.4739854837253,88.21784946317764,90.82100894858948
O=C(c1ccc(Cl)cc1)C1CC1,4-chlorophenyl cyclopropyl ketone,45.25430500832003,49.09818203642709,53.12837721170735,57.15041130706025,61.150146936024534,65.11007773372565,69.01880639769152,72.85796812384734,76.62510897590036,80.30179935123554,83.97487020623032
CCCOCC(Cl)OCCC,"1-chloro-1,2-dipropoxyethane",69.54342640243517,73.44530615102478,77.34782639594413,81.08475683169002,84.64585213785118,88.0373878967933,91.24162903837916,94.26735531860608,97.10839894430006,99.76230226770214,102.29645751353978
CC(Cl)(CCl)C(F)(F)F,"1,2-dichloro-3,3,3-trifluoro-2-methylpropane",69.1959339182248,71.88106451224166,74.39659185230333,76.71730197012076,78.81053862138587,80.6528855179634,82.31999087561533,83.75503141742692,84.96675175040865,85.99769680296558,86.85936188297359
CCC(=O)OCCBr,2-bromoethyl propanoate,79.19803028504056,82.81520815005797,86.21138772348,89.24452827658735,91.96567054686082,94.44694385635192,96.7049083851618,98.79444708489385,100.71797432531658,102.46379017964011,104.14854036636608
CC(=O)OCCCBr,"ethanoic acid, 3-bromopropyl ester",82.84818590861966,86.72733844954507,90.33253227908722,93.54149518515938,96.43127967728344,99.02313479158,101.42901740958762,103.5659617580204,105.59240740637787,107.4182462083707,109.16956261845326
CCOC(=O)C(C)Br,ethyl 2-bromopropanoate,74.84719135421943,78.69837958244234,82.46134500943299,85.94606408703484,89.19988980866326,92.21233231917536,95.01820782767528,97.56000699446832,99.91550627931544,102.04850151483826,104.00938464822924
CCOC(=O)CCBr,ethyl 3-bromopropanoate,70.68798142608141,74.5509462191773,78.31528785220553,81.8423030151745,85.13495241057859,88.2429917385865,91.14494399974832,93.87959043043678,96.3987536580278,98.7798201943374,101.04551327676312
CCOCCCCBr,1-bromo-4-ethoxybutane,80.70131945004175,84.30215928872404,87.67565311175362,90.72276727897108,93.48506978162736,95.99662655163766,98.2740867311542,100.41172011066216,102.3372946273324,104.12110159106972,105.84218931068465
ClC1CCCCCCC1Cl,"cyclooctane, 1,2-dichloro-",37.923822131648514,40.864271988718905,43.91072250387913,46.92312378274196,49.8894267142921,52.79848068825528,55.639101259781384,58.40842508300528,61.090954167070315,63.68694612349107,66.25072482224348
COC(=O)c1cccc([N+](=O)[O-])c1,methyl m-nitrobenzoate,44.30282848224664,48.53715168807746,52.99850280568108,57.44702421744667,61.86201292991589,66.22487314822966,70.52196290060519,74.73496674115513,78.86293392241241,82.88867749657491,86.91351140821673
Cn1c2ccccc2c2ccccc21,9-methyl-9H-carbazole,37.68000980448254,44.74236833079373,52.350306447550395,59.67201329283261,66.60726039714632,73.10247873353174,79.14099139609532,84.72303889031629,89.86749777233965,94.60740446808178,99.11332975515536
CCOc1ccc(OCC)c(N)c1,"2,5-diethoxyaniline",62.20999188547536,66.78613992242882,71.49544149674254,76.12008976296434,80.64603273671301,85.06447520810845,89.36649960592023,93.53499039871735,97.57358548096356,101.47042800694554,105.32022811458464
CCOC(=O)c1c(C)[nH]c(C)c1C,"2,4,5-trimethyl-pyrrole-3-carboxylic acid ethyl ester",58.68808326465751,63.05827799363861,67.56562251958289,72.00786043842274,76.36828829328279,80.62801015156444,84.7896787071046,88.8345500594095,92.7567888874639,96.5625351739726,100.31169408737848
CCCCCCCCCCCC#N,dodecanenitrile,64.39836780232976,67.7345756328967,71.18148170578668,74.5203648090714,77.72113211022207,80.75285796051799,83.6201405172195,86.3309650820744,88.89082584582458,91.31045318531416,93.65561733002689
CCCCCCCCCC(C)C#N,"undecanenitrile, 2-methyl-",52.12395409589871,55.653858364357134,59.22224387590619,62.685641592696655,66.03366618711925,69.26494140069947,72.37116510395443,75.36721198376293,78.23953428237874,80.98410977043591,83.67280204187806
Clc1cc(Cl)cc(Cl)c1,"1,3,5-trichlorobenzene",48.998605878832024,52.77014257233,56.62283493357693,60.35630880013157,63.976601620639165,67.47295883502943,70.85098853182654,74.10353572389324,77.23291575714286,80.25187630301971,83.21523965017258
Clc1cccc(Cl)c1Cl,"1,2,3-trichlorobenzene",44.84523634383321,48.3826799135677,52.03052395889132,55.61046303452808,59.100286463765414,62.50158715922526,65.80777103606135,68.99216371972956,72.08046999332288,75.03198512743097,77.9466529467826
Clc1ccc(Cl)c(Cl)c1,"1,2,4-trichlorobenzene",66.12382396647614,69.52871092629331,72.69796117934305,75.50546375836825,78.05011029859902,80.33592262021298,82.4423448691349,84.37669655269895,86.19281668159616,87.88426586946383,89.54833810655076
FC(Cl)(Cl)Br,bromodichlorofluoromethane,83.95279713666288,86.48832709741308,88.7915740809726,90.9100348223317,92.75562141858632,94.32890333633372,95.68123934099222,96.81765815641168,97.76956465170828,98.35186358217572,98.86990156735696
ClC1(Cl)OC1(Cl)Cl,tetrachloroxirane,82.06299765576028,86.72355301137227,91.36014677453647,95.7946246431047,99.96623515499176,103.95018845724384,107.64116824768534,111.17513034921942,114.40456716104886,117.39952541688076,120.28441799680634
O=C(Cl)C(Cl)(Cl)Cl,trichloroacetyl chloride,80.03638547763795,83.70362282967976,87.29617803814158,90.6625952889096,93.77881967718378,96.6853769452331,99.36191260815464,101.81472275196394,104.01404456813552,105.97241485205176,107.8311581347678
ClCCC(Cl)(Cl)Cl,"1,1,1,3-tetrachloropropane",79.7293331625922,80.40274701986753,81.20627250599294,82.09663214708853,83.06149130127365,84.08411520939566,85.14113284057768,86.19937698537453,87.28149427799801,88.3458728425434,89.41691833315775
ClCC(Cl)C(Cl)Cl,"1,1,2,3-tetrachloropropane",51.31924972869038,54.77525598873843,58.28454064581182,61.68208965789138,64.96949058144105,68.13914324885971,71.16444401398498,74.06091882978635,76.83363062447042,79.44966971763678,81.99232453788392
ClC(Cl)CC(Cl)Cl,"1,1,3,3-tetrachloropropane",57.517846829778335,61.02958157407983,64.56852696713808,67.95871512762399,71.20957543647754,74.30370272371329,77.24839740213521,80.01148026218088,82.61993556627692,85.0820084951349,87.40494424475531
ClCC(Cl)(Cl)CCl,"1,2,2,3-tetrachloropropane",59.400076403155225,62.501426426743066,65.58736793837717,68.52165931508566,71.30672209012846,73.93438357129095,76.40722214548944,78.72921720257402,80.89971068455101,82.9124387510095,84.80397420980786
CC(Cl)C(Cl)(Cl)Cl,"propane, 1,1,1,2-tetrachloro-",55.22690741957194,58.603409745608815,61.98171300948491,65.21398697955351,68.28509348974528,71.20896820887258,73.97054865300927,76.57758577226704,79.00792783038345,81.27284114486531,83.42279150083267
CC(Cl)(Cl)C(Cl)Cl,"propane, 1,1,2,2-tetrachloro-",52.87975624661958,56.14788620804214,59.42113336946364,62.5542229242169,65.54352046243196,68.3849668297738,71.06353708366619,73.59662440458175,75.97171311291079,78.18713181617855,80.30558304010778
C=CCCI,3-butenyl iodide,64.74642345031232,68.23911427711333,71.68299156091439,74.91264961983372,77.9567190356639,80.82429907241932,83.44336377738603,85.92031758909766,88.15204870872249,90.19646384229112,92.1069378043454
C=CC(C)I,3-iodo-1-butene,64.42000400401903,67.89575203049539,71.31822510988768,74.55121806273343,77.64237823825799,80.48492513665096,83.17761170796894,85.68755911902514,88.03200980078829,90.1296861331595,92.09980141586814
CC=CCI,trans-1-iodo-2-butene,60.676157554492725,64.18878244972848,67.66537324698099,70.99550065061771,74.16765342575185,77.15059406442622,80.0013105816834,82.65578057995407,85.09022397030942,87.41384744782283,89.56869874504949
ICC1CC1,"cyclopropane, (iodomethyl)-",70.91505263470744,74.87153894928937,78.80632004346576,82.52515793785577,86.09985510746846,89.42171991158966,92.58261348701645,95.59251300662656,98.29484437465088,100.92545048633616,103.35562974236356
C=C(C)CI,3-iodo-2-methyl-1-propene,59.262416200696755,62.44895477746525,65.57407896428911,68.53872797224751,71.33255293113947,73.9212090513076,76.31561981887805,78.5192839516696,80.54586540645302,82.39805650281237,84.12456595463411
C/C=C(/C)I,"2-butene, 2-iodo-, (Z)-",62.37626730648667,65.62544381854019,68.81390018030231,71.82424373602058,74.64666610803408,77.2900543267536,79.79042702096521,82.05954367789778,84.15778211866392,86.08989513564507,87.9081080559781
CC(C)=CI,"1-propene, 1-iodo-2-methyl-",62.37626730648667,65.62544381854019,68.81390018030231,71.82424373602058,74.64666610803408,77.2900543267536,79.79042702096521,82.05954367789778,84.15778211866392,86.08989513564507,87.9081080559781
C=C(I)CC,"1-butene, 2-iodo-",61.52073849886501,64.7210483538913,67.8775743675133,70.87016996962969,73.63802202436862,76.26842408209608,78.67666999414904,80.92395335700017,83.04884353092491,84.91973875127614,86.6480040935945
CC/C=C\I,"1-butene, 1-iodo-, (Z)-",65.16320996303303,68.70857216287499,72.19869521297431,75.51552065079478,78.62970166870493,81.537541425644,84.27668548951435,86.78290238682698,89.16862591305832,91.28835661026294,93.32007070218977
CC=C(C)I,(E)-2-iodo-2-butene,62.37626730648667,65.62544381854019,68.81390018030231,71.82424373602058,74.64666610803408,77.2900543267536,79.79042702096521,82.05954367789778,84.15778211866392,86.08989513564507,87.9081080559781
CC/C=C/I,(E)-1-iodo-1-butene,65.16320996303303,68.70857216287499,72.19869521297431,75.51552065079478,78.62970166870493,81.537541425644,84.27668548951435,86.78290238682698,89.16862591305832,91.28835661026294,93.32007070218977
CCC(C)(Br)[N+](=O)[O-],2-bromo-2-nitrobutane,54.0308689798224,57.700780766066174,61.434636661505785,65.05275093931316,68.5539778712349,71.9308387706635,75.16727980459372,78.2795522736475,81.24107909710507,84.05250475077084,86.81632731337264
FC(F)(F)COCC(F)(F)F,"bis(2,2,2-trifluoroethyl) ether",107.01408787274366,109.38177871127633,111.65872387391116,113.61330537115212,115.27252867865856,116.5799709093308,117.64259016368337,118.3037726062274,118.52358987597243,118.45227776554974,118.00191340657904
COC(F)(F)C(F)(F)C(F)F,"3-(methoxy)-1,1,2,2,3,3-hexafluoropropane",99.55268789715232,101.65506659862764,103.60581097115964,105.23035229490225,106.45718610658017,107.337287280288,107.81014549365764,107.94371276261836,107.63768132456195,107.03639463935885,106.0835735928144
CC(F)(F)OC(F)(F)C(F)F,"1,1,2,2-tetrafluoro-2-(2,2-difluoroethoxy)ethane",101.36920449405912,103.43176041045172,105.3656913160684,107.02997366249878,108.44665144143354,109.51699707214549,110.33828822524768,110.79213164847572,110.9908916371722,110.8463074912597,110.45553047254816
FC(F)OCC(F)(F)C(F)F,"3-difluoromethoxy-1,1,2,2-tetrafluoropropane",105.997806362107,108.906587594391,111.5791064040832,113.78525284601528,115.60983900192764,116.86367592975604,117.66057366116527,117.98409443923524,117.7642765748272,117.06413088331698,116.00203919097474
COC(C(F)(F)F)C(F)(F)F,"1,1,1,3,3,3-hexafluoro-2-methoxypropane",111.88463323386178,113.96137776532996,115.61744683525956,116.6862675180885,117.21051231081172,117.17667511134522,116.73672734076436,115.97410960641176,114.70387999100784,113.18544151667606,111.392651139788
COC(F)(F)C(F)C(F)(F)F,"1,1,1,2,3,3-hexafluoro-3-methoxypropane",101.59933863528089,103.43762473322876,105.0249268529045,106.16032130385,106.94057856052862,107.35312186457314,107.40651313942088,107.13554536154716,106.60310700753836,105.7717922123122,104.72876508691822
Cc1c(F)c(F)c(F)c(F)c1F,"2,3,4,5,6-pentafluorotoluene",48.95663265592134,51.37787007415088,53.77425952999517,55.99101138768383,58.07916941596833,59.99679331054758,61.75628126428344,63.317738965269776,64.77925323597127,66.04606823148187,67.20356356351499
O=[N+]([O-])C(c1ccccc1)[N+](=O)[O-],(dinitromethyl)benzene,39.484582861822695,43.44343946887458,47.62534085679638,51.80146601215992,55.951285062150646,60.058322675336264,64.10238573796886,68.07730569498204,71.96303022390676,75.76150774363646,79.55317293542684
Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-],"2,3-dinitrotoluene",53.27879632846725,57.582539339167035,62.0565755943595,66.48194270280582,70.84650526693501,75.1352332871908,79.33775828572371,83.44819546757073,87.44813983300095,91.34086689343228,95.21254924600504
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],"2,4-dinitrotoluene",1.2669041937232,2.5505598888971104,5.330099435134138,9.699705046166304,15.79527283632841,23.519805535034266,32.58062533598579,42.567424547711056,53.03634182042579,63.57233449322849,74.53043597834655
Cc1cc([N+](=O)[O-])ccc1[N+](=O)[O-],"2,5-dinitrotoluene",53.97121011898248,58.18795307960458,62.57381613838972,66.9232459870031,71.22685794122734,75.46810125534941,79.6318501680513,83.71153553129652,87.68905160962046,91.56483644634122,95.44653207266762
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],"2,6-dinitrotoluene",50.465565264001185,54.79379429135025,59.28131558689534,63.73243713741628,68.12991535821969,72.45913529775888,76.69765383274036,80.83842807916321,84.87138955044209,88.79476074759319,92.66860666663688
Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,"3,4-dinitrotoluene",53.27879632846725,57.582539339167035,62.0565755943595,66.48194270280582,70.84650526693501,75.1352332871908,79.33775828572371,83.44819546757073,87.44813983300095,91.34086689343228,95.21254924600504
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,"benzene, 1-methyl-3,5-dinitro-",41.65685014628457,45.062230938247275,48.661191529895554,52.292983830288215,55.940363328712024,59.58538753446746,63.21240021552056,66.8006641792881,70.33939880162453,73.82626904622155,77.32107383154019
CC(C)C(=O)CC(=O)C(F)(F)F,"1,1,1-trifluoro-5-methyl-2,4-hexanedione",72.88032714313236,77.46706741949284,82.08821018033396,86.52177526254302,90.77430671169252,94.81480327705324,98.66433250200244,102.29143263073026,105.69551862969196,108.83868142330324,111.87716241849652
OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,D-glucitol,8.746314163962534,10.056838166367246,11.543354542983854,12.999411916238468,14.35618707325193,15.53039421665501,16.42238808841814,16.91665258522037,16.89126936544784,16.27755736930856,15.15495172279413
O=C1C(=O)c2cccc3cccc1c23,"1,2-acenaphthenedione",41.57786209593323,46.72803355784553,52.198665650986605,57.61361090486436,62.94330733381869,68.16524792659388,73.26736731447868,78.23089053061994,83.06013300327024,87.73838767426449,92.41072495560178
COc1cccc(C(=O)O)c1OC,"2,3-dimethoxybenzoic acid",22.97090497608139,26.81168897935319,31.078568599647696,35.40608978406032,39.76091171406248,44.11646381078149,48.45163244314434,52.74947341443557,56.99609935088292,61.181111327597606,65.44832895370013
O=C(O)CCc1ccc(O)c(O)c1,"3-(3-4,-dihydroxyphenyl)propanoic acid",10.98596311014923,12.826487557293031,14.97156420276559,17.273566042225642,19.72274863970791,22.308531721575545,25.01971853056651,27.84494984494517,30.772741816695035,33.79175627673191,37.02510001080734
O=C(c1ccccc1)c1ccccc1,benzophenone,28.09347739561568,35.623416875162754,44.20092255208656,52.53398100151542,60.36054270208676,67.52228740876541,73.9411544517764,79.61296903358394,84.57640046106307,88.86846701724664,92.70657777045352
COC(OC)(OC)c1ccccc1,"benzene, (trimethoxymethyl)-",48.32723059759082,52.13566500418426,56.09475086800424,60.02539826159892,63.911708306525504,67.7397877491387,71.4910195699925,75.15400557860619,78.71985809910511,82.18909474464844,85.6092259222891
c1ccc2c(c1)COc1ccccc1-2,"6H-Dibenzo[b,d]pyran",35.574857660488945,39.18767988533454,43.06345163224918,47.006851969088466,50.99913629623516,55.02303418383703,59.062154239060575,63.10059990738751,67.12262795825917,71.11860686877823,75.18522603387099
OCCOCCOc1ccccc1,2-(2-phenoxyethoxy)ethanol,27.031166694234862,34.334038212658356,42.616240048552726,50.5487844823928,57.87857345305356,64.47004022349027,70.28001137402626,75.33476273848792,79.68780110044345,83.42217315036274,86.73537670696403
CC1CC2C(=O)OC(=O)C1C2(C)C,"1,8,8-trimethyl-3-oxabicyclo[3.2.1]octane-2,4-dione",132.33460994520254,128.21820294759704,125.15581942834278,123.13197144422956,121.8652555043342,121.18192731669704,120.96851429093364,121.14642255327124,121.72107431580514,122.45953095539218,123.44933318626296
CC12CCC(C(=O)OC1=O)C2(C)C,"(.+-.)-1,8,8-trimethyl-3-oxabycylco[3.2.1]octane-2,4-dione",132.33460994520254,128.21820294759704,125.15581942834278,123.13197144422956,121.8652555043342,121.18192731669704,120.96851429093364,121.14642255327124,121.72107431580514,122.45953095539218,123.44933318626296
CCCCCCCCC(F)(F)F,"1,1,1-trifluorononane",65.58356009156057,68.73952918158137,71.83590364585568,74.76051956024062,77.50596932513507,80.0514620523178,82.43011205234393,84.59640566707887,86.53622759490864,88.32887990931535,89.92899023594737
CC(C)OC(=O)C1CC=CCC1C,isopropyl 6-methyl-3-cyclohexenecarboxylate,61.06430134659073,65.65404689569459,70.0675630044261,74.08736346685235,77.75262644547074,81.10841836556575,84.17712886805147,86.97942468457875,89.5598268442894,91.94103143653764,94.15768721663436
CCCCCCC#CC(=O)OCC,ethyl 2-nonynoate,57.27635153618831,61.27215613411662,65.36688319598679,69.37531414274186,73.28848048174538,77.09273953816175,80.77554512523447,84.32282853138675,87.73320052542242,90.98779151647302,94.19212232398009
C#CC(C)(C)O[C@H]1CCC[C@@H](C)O1,"cis-2-[(1,1-dimethyl-2-propynyl)oxy]tetrahydro-6-methyl-2H-pyran",25.64058741392566,28.274115249483778,31.0953008351948,33.9509177886939,36.82466123764529,39.69970016917362,42.56046557527188,45.392797917756994,48.185017102962405,50.92844112156142,53.68577992350778
COC1=CCC2CCCC1(OC)C2,"bicyclo[3.3.1]non-2-ene, 1,2-dimethoxy-",68.01431618044423,71.82263040319474,75.55349702865385,79.07116908738121,82.3805483085865,85.51607228195398,88.48171433499596,91.28954672028075,93.95639148289486,96.47550138947564,98.88080748490734
C#CC(C)(C)O[C@H]1CCC[C@H](C)O1,"2H-pyran, 2-[(1,1-dimethyl-2-propynyl)oxy]tetrahydro-6-methyl-, trans-",25.64058741392566,28.274115249483778,31.0953008351948,33.9509177886939,36.82466123764529,39.69970016917362,42.56046557527188,45.392797917756994,48.185017102962405,50.92844112156142,53.68577992350778
