SMILES,name,fom1_0C,fom1_10C,fom1_20C,fom1_30C,fom1_40C,fom1_50C,fom1_60C,fom1_70C,fom1_80C,fom1_90C,fom1_100C,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
C1CCCC1,cyclopentane,100.55253221844988,103.07815697154881,105.55101699726754,107.90877852732545,110.17018719273456,112.26546074347966,114.26310785703332,116.19035404219684,118.10082391417524,119.8620791620244,121.74878956246435,1.5,1.5,1.5,1.5,0.4083619292230275,24.0,70.135,60.05499999999999,70.07825032,30,0,-0.0533059727891157,-0.0533059727891157,0.0533059727891157,0.0533059727891157,0.4,0.6,0.8,14.013000000000003,10.393584045238857,1.948694027210884,-1.6707219275502605,2.1460999999999992,-1.4733159547611454,4.505000000000005,0.885584045238855,1.760495029766198,2.083333333333333,11.60964047443681,3.5355339059327378,3.5355339059327373,3.5355339059327373,2.5,2.4999999999999996,2.4999999999999996,1.7677669529663684,1.7677669529663684,1.2499999999999996,1.2499999999999996,0.883883476483184,0.883883476483184,0.0,22.886435386960574,3.2,1.44,0.64,33.19318833188676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.10410811463005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.10410811463005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.10410811463005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.10410811463005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,1.0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.9216,1,1.9505,23.084999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C=CCCC,1-pentene,114.32366305036541,118.0398070326834,121.30184236421684,124.09728077359189,126.27754949688901,127.84831015776,128.7482661012123,129.12281484209285,128.6776004308991,127.6427721012142,125.94542252509507,3.5504166666666666,3.5504166666666666,1.1527777777777777,1.1527777777777777,0.4356038269849662,7.4,70.13499999999999,60.05499999999999,70.07825032,30,0,-0.0356039482616076,-0.1030831514746518,0.1030831514746518,0.0356039482616076,1.8,2.4,2.4,13.680289867824056,10.344163286832242,1.6124140521215995,-1.7242841440652985,1.8158722230661943,-1.5202989787414332,4.625098390511271,0.96109683449749,1.4056390622295665,2.4017152226171965,21.219280948873624,4.121320343559642,3.698670612749268,3.698670612749268,2.414213562373095,2.0236033621142733,2.0236033621142733,1.0773502691896255,1.0773502691896255,0.4927992798267443,0.4927992798267443,0.2041241452319314,0.2041241452319314,-0.26,11.245112497836532,4.74,3.7400000000000007,3.740000000000001,33.50941645323173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,19.42057892945051,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.765380445542643,0.0,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.765380445542643,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,6.4208216229260096,0.0,6.076020106833881,13.502672883289122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.309027777777778,5.690972222222221,0.0,0.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.5455200000000007,0,1.9725,25.10499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CC=C(C)C,2-methyl-2-butene,111.08309268801986,114.50389617822823,117.45836741228564,119.88331984394115,121.87417532233782,123.7209897459283,125.2613499898378,126.73026666775229,128.12155821777654,129.2642865930741,130.29941802077144,2.0833333333333335,2.0833333333333335,1.3796296296296298,1.3796296296296298,0.3821238176375703,7.0,70.13499999999999,60.05499999999999,70.07825032,30,0,-0.0442229703928102,-0.0890131727511756,0.0890131727511756,0.0442229703928102,1.4,1.6,1.6,13.680318147082822,10.344362081429669,1.6008537173195816,-1.7354290337516605,1.8202593561959657,-1.5157148309915798,4.88275452787714,1.364792868652414,1.3787834934861756,3.1431973062780685,38.0,4.284457050376173,4.077350269189626,4.077350269189626,2.270055610029662,1.8660254037844388,1.8660254037844388,1.3660254037844388,1.3660254037844388,0.5773502691896258,0.5773502691896258,0.0,0.0,-0.26,9.65148445440323,4.74,2.0073796791443854,3.740000000000001,33.50941645323172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.649124636903148,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,0.0,11.649124636903148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,11.649124636903148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5731045300692665,0.0,6.923737199690624,19.92349450621513,0.0,0.0,0.0,0.0,0.0,1.3796296296296298,0.0,0.0,2.0833333333333335,6.203703703703704,0.0,0.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9029959358288775,0,1.9725,25.10499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C=C(C)CC,2-methyl-1-butene,103.87701524216573,108.1707900213774,112.23779676343132,115.98156087323176,119.34423750467367,122.33273334183806,125.03626270149236,127.3143691241775,129.00768073606113,130.53382619983466,131.44149625599746,3.673611111111111,3.673611111111111,1.1111111111111112,1.1111111111111112,0.4136396804400309,7.6,70.13499999999999,60.05499999999999,70.07825032,30,0,-0.0354350504850754,-0.100151220295327,0.100151220295327,0.0354350504850754,1.8,2.0,2.0,13.744717294119306,10.279826220230346,1.6722901317284145,-1.7931145553887502,1.8829657033824472,-1.5819583713517924,4.842142227591296,1.1098448289871017,1.3787834934861756,2.8473789230876716,35.302968908806456,4.284457050376173,3.914213562373095,3.914213562373095,2.270055610029662,1.914213562373095,1.914213562373095,1.3106601717798212,1.3106601717798212,0.6035533905932737,0.6035533905932737,0.0,0.0,-0.26,9.65148445440323,4.74,2.0073796791443854,3.740000000000001,33.50941645323173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,12.49684172975989,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,0.0,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,5.5731045300692665,0.0,6.923737199690624,13.502672883289122,0.0,0.0,0.0,0.0,0.0,1.2546296296296298,0.0,0.0,1.1111111111111112,7.8009259259259265,0.0,0.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.9029959358288775,0,1.9725,25.10499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C/C=C\CC,(Z)-2-pentene,108.47662780894741,113.34737651875099,117.9785962794478,122.3158858608887,126.27334025879827,129.81869326444138,132.99984298261182,135.7961412490287,138.04636030760045,139.97586280869785,141.29318155249928,2.125,2.125,1.1631944444444444,1.1631944444444444,0.4136396804400309,10.0,70.135,60.05499999999999,70.07825032,30,0,-0.0379428730736741,-0.0916744470464646,0.0916744470464646,0.0379428730736741,1.6,2.2,2.2,13.594079354378096,10.43060762842765,1.517413991284502,-1.6468102360406212,1.732337426375438,-1.4311843309765462,4.730012035564747,1.2174768301743983,1.4056390622295665,2.622415807990217,27.019550008653876,4.121320343559642,3.861807319565799,3.861807319565799,2.414213562373095,2.02603867417337,2.02603867417337,0.9772838841927124,0.9772838841927124,0.4714045207910318,0.4714045207910318,0.2357022603955159,0.2357022603955159,-0.26,11.245112497836532,4.74,3.7400000000000007,3.740000000000001,33.50941645323172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.075777413358388,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,6.923737199690624,19.075777413358388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34375,4.15625,0.0,0.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5455200000000007,0,1.9725,25.10499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C/C=C/CC,(E)-2-pentene,108.98573670870424,113.86002571765604,118.4869138634295,122.81306316903326,126.75483861351695,130.28326852787478,133.448012263826,136.23139895481398,138.47293248623714,140.39857391434248,141.71640753603742,2.125,2.125,1.1631944444444444,1.1631944444444444,0.4136396804400309,10.0,70.135,60.05499999999999,70.07825032,30,0,-0.0379428730736741,-0.0916744470464646,0.0916744470464646,0.0379428730736741,1.6,2.2,2.2,13.594079354378096,10.43060762842765,1.517413991284502,-1.6468102360406212,1.732337426375438,-1.4311843309765462,4.730012035564747,1.2174768301743983,1.4056390622295665,2.622415807990217,27.019550008653876,4.121320343559642,3.861807319565799,3.861807319565799,2.414213562373095,2.02603867417337,2.02603867417337,0.9772838841927124,0.9772838841927124,0.4714045207910318,0.4714045207910318,0.2357022603955159,0.2357022603955159,-0.26,11.245112497836532,4.74,3.7400000000000007,3.740000000000001,33.50941645323172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.075777413358388,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,6.923737199690624,19.075777413358388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34375,4.15625,0.0,0.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5455200000000007,0,1.9725,25.10499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C=CC(C)C,3-methyl-1-butene,102.32486941603439,107.67346641845926,112.73617661148593,117.33984846854494,121.70444276560063,125.51867699987223,128.8673460637325,131.76734129808096,134.08327815385337,135.89521073084404,137.11743436522715,3.560185185185185,3.560185185185185,0.6481481481481479,0.6481481481481479,0.4127372857870009,8.6,70.13499999999999,60.05499999999999,70.07825032,30,0,-0.0293099677662802,-0.1028241097803503,0.1028241097803503,0.0293099677662802,1.6,1.8,1.8,13.797489416771771,10.226983633235896,1.7339210991778355,-1.8371911633167872,1.8677611710838415,-1.7065348333591792,4.688146151941529,0.834576074004261,1.3787834934861756,2.825749368745867,27.019550008653876,4.284457050376173,3.861807319565799,3.861807319565799,2.270055610029662,1.896282162176448,1.896282162176448,1.4797191962518084,1.4797191962518084,0.4714045207910317,0.4714045207910317,0.0,0.0,-0.26,9.65148445440323,4.74,2.0073796791443854,3.740000000000001,33.50941645323173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,19.92349450621513,5.917906046161393,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,13.847474399381248,0.0,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,13.847474399381248,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,6.076020106833881,20.426410082979743,0.0,0.0,0.0,0.0,0.0,0.0,0.6481481481481479,0.0,1.9166666666666667,7.768518518518517,0.0,0.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.9029959358288775,0,1.8284,25.03499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1CCO1,"1,3-propiolactone",90.94466801279079,97.48356734397314,104.17891629777682,110.73256517064888,117.16471994605064,123.44073584920669,129.54722241560555,135.4697447390776,141.18800931280538,146.7225721045641,152.1879354130363,9.677083333333334,9.677083333333334,0.0648148148148144,-0.0648148148148144,0.3743813579961356,20.4,72.063,68.03099999999999,72.021129368,28,0,0.3087617827090853,-0.4649625568301387,0.4649625568301387,0.3087617827090853,1.8,2.2,2.2,16.555213734915384,10.382519326839192,2.1045834530573435,-2.08608541664894,1.96515995784488,-2.1821013992180123,5.732167825633094,-0.1567441318124078,1.2987949406953987,2.3224050495909916,51.91340299823497,3.698670612749268,2.730710143300821,2.730710143300821,2.393846850117352,1.5504768156519495,1.5504768156519495,0.970470180457484,0.970470180457484,0.5692359281787078,0.5692359281787078,0.1853954059492991,0.1853954059492991,-0.53,10.39035952556319,2.693713646532438,0.707536304055025,0.2506048614847814,29.738371432644183,4.736862953800049,6.606881964512918,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,9.53140013787187,5.969305287951848,0.0,0.0,0.0,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951848,13.027703587438928,0.0,0.0,0.0,0.0,4.736862953800049,0.0,4.291666666666667,0.0,9.677083333333334,0.0,0.0,-0.0648148148148144,0.0,0.6249999999999999,0.6377314814814814,0.0,0.6666666666666666,5,0,2,0,1,1,0,0,0,0,0,0,2,0,2,1,0,0,1,1,0,0,0.381180039530029,1,-0.0666999999999999,15.576,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC=O,butanal,116.55140698873521,118.9385051123918,121.43616561961194,123.90748866784521,126.44227369216024,128.94425977279718,131.3680261073142,133.84761698531295,136.16913349867943,138.37704620704008,140.44073888448574,9.40486111111111,9.40486111111111,0.7083333333333333,0.7083333333333333,0.4443450475833798,7.4,72.107,64.04299999999999,72.057514876,30,0,0.1194797811341422,-0.3034030972577946,0.3034030972577946,0.1194797811341422,1.8,2.4,2.4,16.12871271764662,10.38067592938248,1.6636987729341337,-1.6800477671236314,1.743585169718209,-1.6419932147378289,5.48309287058674,-0.1073786415758046,1.4056390622295665,2.4017152226171965,24.828921423310437,4.121320343559642,3.399812122026584,3.399812122026584,2.414213562373095,1.8510573320459265,1.8510573320459265,0.9553418012614794,0.9553418012614794,0.4065262647925708,0.4065262647925708,0.1178511301977579,0.1178511301977579,-0.33,11.245112497836532,4.67,3.67,3.67,31.99559947106314,4.794537184071822,6.2861605231295545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,6.4208216229260096,0.0,4.794537184071822,6.2861605231295545,0.0,0.0,0.0,19.765380445542643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2861605231295545,4.794537184071822,0.0,19.765380445542643,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,6.4208216229260096,12.706982146055564,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,9.40486111111111,0.0,0.0,0.0,0.0,2.614583333333333,1.9805555555555556,0.0,0.75,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,3.42778,0,0.9854,20.97199999999999,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCC(C)=O,butanone,124.10253973722358,127.18201022013966,130.16407719452152,132.87806138768576,135.37297421046247,137.65062146369175,139.73579652865772,141.68101194007514,143.43908121214446,144.95313001801895,146.31635682139566,9.8125,9.8125,0.2546296296296297,0.2546296296296297,0.4510508050249618,7.6,72.10699999999999,64.04299999999999,72.057514876,30,0,0.1290650325260376,-0.3000423849594125,0.3000423849594125,0.1290650325260376,1.8,2.0,2.0,16.13711377712479,10.360699909217818,1.764361948378107,-1.711045176642099,1.7108251507906338,-1.7970119342363409,5.744224710981033,-0.1161985887306573,1.3787834934861756,2.847378923087672,38.912609383243264,4.284457050376173,3.6153550716504106,3.6153550716504106,2.270055610029662,1.7647843170117528,1.7647843170117528,1.0555684937158851,1.0555684937158851,0.4978909578906801,0.4978909578906801,0.0,0.0,-0.33,9.65148445440323,4.67,1.9424795640326975,3.67,31.995599471063137,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.923737199690624,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,20.268296022307258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,20.268296022307258,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,5.783244946364939,6.4208216229260096,0.0,0.0,6.923737199690624,6.923737199690624,0.0,0.0,0.0,0.0,9.8125,0.0,0.0,0.2546296296296297,0.0,0.6666666666666666,3.4328703703703702,0.0,0.75,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.814275912806539,0,0.9854,20.97199999999999,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC(C)C,2-methylbutane,110.82251348970941,113.02738980211397,115.07624382124708,117.00379928689571,118.64337719369844,120.245118563075,121.65952261501585,122.96633574962209,124.13029312314794,125.27113387308563,126.36732658447688,2.2222222222222223,2.2222222222222223,0.8842592592592591,0.8842592592592591,0.4444408351269941,9.6,72.151,60.05499999999999,72.093900384,32,0,-0.0473949256098791,-0.0651384089973608,0.0651384089973608,0.0473949256098791,1.4,1.6,1.6,13.860453240304054,10.164168786484394,1.7953101244900778,-1.9009992838179368,1.9339847029994892,-1.7661131039686335,4.32305004979436,0.6258469732609504,1.3787834934861756,2.5395388613593908,14.0,4.284457050376173,4.284457050376173,4.284457050376173,2.270055610029662,2.270055610029662,2.270055610029662,1.802095140581215,1.802095140581215,0.816496580927726,0.816496580927726,0.0,0.0,0.0,9.65148445440323,5.0,2.25,4.0,34.19901948541598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.19203322199788,5.917906046161393,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,27.19203322199788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,27.19203322199788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,6.4208216229260096,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,0.8842592592592591,0.0,1.3055555555555556,6.643518518518518,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.25,0,2.0524,25.12899999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCC,pentane,115.54234105948318,117.0045094500671,118.28660784111989,119.54106438522473,120.5349462395189,121.54273260179562,122.31458910672401,123.18840794101997,123.90023229427031,124.56103482786688,125.14478463931874,2.2118055555555554,2.2118055555555554,1.34375,1.34375,0.4687855098011332,8.4,72.151,60.05499999999999,72.093900384,32,0,-0.0538313154318367,-0.0653825553793841,0.0653825553793841,0.0538313154318367,1.0,1.4,1.4,13.74496241541464,10.279705138833728,1.6770337181948816,-1.7882347992017738,1.878062415414648,-1.5871948611662712,4.236962415414648,0.771705138833731,1.4056390622295665,2.19060968716425,7.509775004326938,4.121320343559642,4.121320343559642,4.121320343559642,2.414213562373095,2.414213562373095,2.414213562373095,1.3535533905932735,1.3535533905932735,0.7071067811865474,0.7071067811865474,0.3535533905932737,0.3535533905932737,0.0,11.245112497836532,5.0,4.0,4.0,34.19901948541599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.10993926815928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.10993926815928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.10993926815928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26246486877803,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.076388888888889,4.423611111111111,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,0,2.1965000000000003,25.19899999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
