SMILES,Thermal_Conductivity_40C,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_unbrch_alkane
CCOCOCOCOCC,0.183,4.8969907407407405,0.22222222222222232,4.8969907407407405,0.22222222222222232,0.39536641307053766,164.201,148.07299999999998,164.104858992,68,0.15195428817330883,-0.3555996470566448,0.3555996470566448,0.15195428817330883,0.6363636363636364,1.0,1.3636363636363635,16.767598250843673,10.876012080297832,1.85702178194232,-2.0417698027719773,1.809875408265573,-2.0640681484273333,4.084870159343322,-0.16705731385831263,2.6909155266923976,59.460913376568676,8.36396103067893,7.16852706778819,7.16852706778819,5.414213562373096,3.7236146391315987,3.7236146391315987,1.7474002407106257,1.7474002407106257,0.9082482904638631,0.9082482904638631,0.4114847437072807,0.4114847437072807,-0.16,292.8860629742695,10.840000000000002,9.839999999999998,9.840000000000002,67.38308463223672,18.947451815200196,13.585884612199655,6.792942306099827,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,13.213763929025836,0.0,18.947451815200196,0.0,0.0,13.847474399381248,33.59259084732532,0.0,0.0,0.0,0.0,33.59259084732532,18.947451815200196,0.0,13.847474399381248,0.0,0.0,36.92,0.0,0.0,20.37882691829948,13.213763929025836,0.0,0.0,0.0,13.847474399381248,0.0,18.947451815200196,19.58631708238851,0.0,0.0,0.0,0.0,0.0,0.0,5.91368291761149,0.0,1.0,11,0,4,0,0,0,0,4,0,4,8,0,0,0,0.9651000000000001,40.02300000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6
C(C)(=O)OCCOCCOC(C)=O,0.172,10.274797921885314,-0.33001299130763395,10.274797921885314,0.23155234315948592,0.43975501615303964,190.195,176.08299999999997,190.084123548,76,0.30220730094685433,-0.46342251881867963,0.46342251881867963,0.30220730094685433,0.8461538461538461,1.2307692307692308,1.5384615384615385,16.57307641215372,10.672594260733122,1.9402323668872625,-2.0372240951440124,1.8133760198471018,-2.1174576748048834,5.656355597795518,-0.14342789251915952,2.9961049979124525,147.91732137225364,10.104448006685086,7.8696685770655055,7.8696685770655055,6.125897657686229,3.9711971193069777,3.9711971193069777,2.2924591083488637,2.2924591083488637,1.0659922112859819,1.0659922112859819,0.5907040147123218,0.5907040147123218,-1.1,553.7222910566771,11.9,7.544022314808277,10.9,76.95752571721397,14.210588861400147,13.213763929025836,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,0.0,13.847474399381248,13.213763929025836,23.79966322954379,11.938610575903699,0.0,13.847474399381248,26.427527858051672,0.0,0.0,0.0,0.0,38.36613843395537,23.79966322954379,0.0,13.847474399381248,0.0,0.0,61.830000000000005,0.0,9.589074368143644,25.152374504929533,13.213763929025836,0.0,13.847474399381248,0.0,0.0,9.473725907600098,4.736862953800049,14.17568672839506,20.549595843770625,0.0,0.0,-0.6600259826152677,0.0,0.0,3.7680767437829124,0.0,0.75,13,0,5,0,0,0,0,5,0,5,6,0,0,0,0.12919999999999998,44.08500000000002,0,0,0,0,0,0,2,2,0,0,0,0,2,3,0,0,0,0,0,0,4
COCCOCCOCCOC,0.158,5.163437500000001,0.6181292517006802,5.163437500000001,0.6181292517006802,0.4761817023320393,178.22799999999998,160.08399999999997,178.120509056,74,0.07011439248751951,-0.38229772617229335,0.38229772617229335,0.07011439248751951,0.5833333333333334,0.9166666666666666,1.25,16.548487293507783,10.679667809422712,1.8833135163881196,-2.0382259777594,1.7926989352254334,-2.1005261372458204,4.316125829377169,0.01060465006207289,2.72724281291869,67.45811190640111,9.071067811865477,7.875633848974738,7.875633848974738,5.914213562373096,4.048547388496604,4.048547388496604,2.2103434310450782,2.2103434310450782,1.2355985596534889,1.2355985596534889,0.606493072294114,0.606493072294114,-0.16,488.92509398668415,11.839999999999998,10.840000000000002,9.839999999999998,73.74802674663331,18.947451815200196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.219595082555067,39.641291787077506,18.947451815200196,0.0,0.0,0.0,53.860886869632566,0.0,0.0,0.0,0.0,53.860886869632566,18.947451815200196,0.0,0.0,0.0,0.0,36.92,0.0,0.0,0.0,39.641291787077506,0.0,0.0,14.219595082555067,0.0,0.0,18.947451815200196,19.92910666003469,0.0,0.0,0.0,0.0,0.0,0.0,3.768418997228521,3.3024743427367884,1.0,12,0,4,0,0,0,0,4,0,4,9,0,0,0,0.3124,45.39000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,7
CCOCOCOCOCOCC,0.203,4.922335600907029,0.17274305555555558,4.922335600907029,0.17274305555555558,0.3823404255649405,194.22699999999998,176.08299999999997,194.115423676,80,0.1519569417599505,-0.35559964705641384,0.35559964705641384,0.1519569417599505,0.5384615384615384,0.8461538461538461,1.1538461538461537,16.78866563166986,10.877498296750057,1.8790923714955936,-2.057283192421537,1.82743179602105,-2.083519887297722,4.088283148340911,-0.19008575056710864,2.7581498184332935,78.60357147141794,9.778174593052025,8.283882139438601,8.283882139438601,6.414213562373096,4.300964908321225,4.300964908321225,2.0693755161403153,2.0693755161403153,1.0749149571305299,1.0749149571305299,0.5044309996781483,0.5044309996781483,-0.2,812.7027727261354,12.800000000000002,11.8,11.799999999999999,78.8615719761402,23.684314769000245,13.585884612199655,13.585884612199655,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,13.213763929025836,0.0,23.684314769000245,0.0,0.0,13.847474399381248,40.38553315342514,0.0,0.0,0.0,0.0,40.38553315342514,23.684314769000245,0.0,13.847474399381248,0.0,0.0,46.150000000000006,0.0,0.0,27.17176922439931,13.213763929025836,0.0,0.0,0.0,13.847474399381248,0.0,23.684314769000245,24.574721581929374,0.0,0.0,0.0,0.0,0.0,0.0,5.925278418070626,0.0,1.0,13,0,5,0,0,0,0,5,0,5,10,0,0,0,0.9392,45.97500000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8
C1(CCCCC1)C(=O)OCC,0.137,11.17587962962963,0.020555555555555882,11.17587962962963,0.020555555555555882,0.572362235900361,156.225,140.09699999999998,156.115029752,64,0.30841465533709006,-0.46576568634987137,0.46576568634987137,0.30841465533709006,1.3636363636363635,2.0,2.5454545454545454,16.532799927903277,9.89387827801078,2.2097945722316217,-2.1867992048163027,2.238387800174044,-2.1954483748284606,5.719104471000437,-0.14858720381291066,2.2652187436469213,125.52442279202945,8.104448006685084,7.136487537236636,7.136487537236636,5.3425352551010965,4.509201921767763,4.509201921767763,3.0869821616491917,3.0869821616491917,2.225101514585491,2.225101514585491,1.5984009660410863,1.5984009660410863,-0.53,380.17580046477946,8.565510983763133,4.369018590889185,2.5237952602171454,67.92802411902382,4.736862953800049,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,19.26246486877803,19.765380445542643,0.0,12.52478801067431,9.53140013787187,5.969305287951849,5.917906046161393,39.02784531432067,6.606881964512918,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,5.917906046161393,39.02784531432067,0.0,0.0,26.3,0.0,4.794537184071822,11.887211334113243,6.606881964512918,12.841643245852019,19.26246486877803,0.0,6.923737199690624,0.0,4.736862953800049,4.942407407407408,11.17587962962963,0.0,0.0,0.23231481481481486,0.0,5.764418225623583,2.3849799225245656,0.0,0.8888888888888888,11,0,2,1,1,0,0,2,0,2,2,1,1,1,2.1298000000000004,43.20800000000001,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
CCCC(=O)c1ccccc1,0.167,11.244675925925925,0.24361111111111144,11.244675925925925,0.24361111111111144,0.6021153369839913,148.20499999999998,136.10899999999998,148.088815004,58,0.16236187177838105,-0.29419644810570195,0.29419644810570195,0.16236187177838105,1.2727272727272727,1.9090909090909092,2.4545454545454546,16.1380322162025,10.081744664624232,2.0050232448255287,-1.956297148098797,2.0325711107262303,-1.959288454248421,5.953781414348625,0.09815274445688302,2.6930079504145,225.88790998034074,8.104448006685086,6.709213198785089,6.709213198785089,5.342535255101096,3.9254679195347126,3.9254679195347126,2.5392017389944486,2.5392017389944486,1.5728264163942953,1.5728264163942953,0.9954450044077813,0.9954450044077813,-1.11,380.17580046477946,7.991112234580385,3.9146420616231925,2.1874378032478785,67.05269367712717,0.0,0.0,5.783244946364939,0.0,0.0,4.794537184071822,0.0,0.0,37.255572541998674,6.4208216229260096,11.984273114623004,0.0,4.794537184071822,5.783244946364939,0.0,19.765380445542643,0.0,35.89528683400505,0.0,0.0,0.0,5.783244946364939,0.0,0.0,30.12336912131146,30.33183534230805,0.0,17.07,0.0,4.794537184071822,5.783244946364939,6.4208216229260096,11.984273114623004,0.0,0.0,37.255572541998674,0.0,0.0,0.0,11.244675925925925,0.0,0.8281018518518521,0.24361111111111144,9.42113000755858,1.5810922146636432,2.0147222222222223,0.0,0.3,11,0,1,0,0,1,1,1,0,1,3,0,0,1,2.6694000000000013,45.68050000000003,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
CCCCc1ccccc1,0.128,2.225138888888889,1.2334722222222223,2.225138888888889,1.2334722222222223,0.5957309560911629,134.22199999999998,120.10999999999997,134.109550448,54,-0.027897295142604965,-0.0653710717316953,0.0653710717316953,0.027897295142604965,1.1,1.8,2.4,13.928094568255245,10.100588827164405,1.8687601891678685,-1.9589484955842618,2.0257810758831734,-1.8110089866978991,5.138501418975812,0.7949849468755463,2.4265223465879537,164.65300142116237,7.234204518682008,6.508071689507773,6.508071689507773,4.931851652578137,3.971343774302781,3.971343774302781,2.5891519502467633,2.5891519502467633,1.6618298825622126,1.6618298825622126,1.0255780783709258,1.0255780783709258,-0.78,251.66716234355823,7.328459869848157,4.1024606217041155,2.218872016802184,62.89117157708339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.67639416492468,18.405094737549014,0.0,0.0,0.0,0.0,0.0,26.186202068468653,0.0,35.89528683400505,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,25.328831937239638,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.825916360475023,0.0,0.0,37.255572541998674,0.0,0.0,0.0,0.0,1.4623611111111112,0.0,10.649555933484505,3.8296107331821614,2.225138888888889,0.0,0.4,10,0,0,0,0,1,1,0,0,0,3,0,0,1,3.0292000000000012,45.05400000000003,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C1CC[C@@H]2CCCC[C@@H]2C1,0.134,1.5601851851851851,1.1550925925925926,1.5601851851851851,1.1550925925925926,0.4811931969340536,138.254,120.10999999999997,138.140850576,58,-0.03858457793998495,-0.05302166586531271,0.05302166586531271,0.03858457793998495,0.5,0.8,1.1,14.319766871069124,9.709527137905743,2.26292170199422,-2.3473474271087666,2.3945515811820894,-2.221595083137486,4.782737938129141,0.17104685420105362,1.9253677344386608,80.60593781761291,6.811554787871634,6.811554787871632,6.811554787871632,4.9663264951887856,4.966326495188785,4.966326495188785,4.089073411524035,4.089073411524035,3.466326495188785,3.466326495188785,2.8575892353471586,2.8575892353471586,0.0,348.57046183703704,6.694214876033058,2.938775510204082,1.2098765432098766,64.01206775034058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36657298340809,11.835812092322787,0.0,0.0,0.0,0.0,11.835812092322787,51.36657298340809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,51.36657298340809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,25.683286491704038,25.683286491704038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310185185185185,0.0,12.356481481481481,0.0,0.0,1.0,10,0,0,2,2,0,0,0,0,0,0,2,2,2,3.3668000000000022,43.91600000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C1CCC(C1)C2CCCC2,0.117,1.5601851851851851,1.1550925925925923,1.5601851851851851,1.1550925925925923,0.5208798588904004,138.254,120.10999999999997,138.140850576,58,-0.03858457793998495,-0.05302166586531271,0.05302166586531271,0.03858457793998495,0.5,0.8,1.1,14.31976687106913,9.897207366064714,2.2629217019942183,-2.157215987178355,2.394551581182091,-2.0570791413021676,4.782737938129133,0.34722801608670917,1.8474671140063972,80.60593781761291,6.811554787871633,6.811554787871632,6.811554787871632,4.966326495188786,4.9663264951887856,4.9663264951887856,4.089073411524035,4.089073411524035,3.4663264951887856,3.4663264951887856,2.857589235347159,2.857589235347159,0.0,497.61234563312325,6.694214876033058,2.938775510204082,1.2098765432098766,64.01206775034058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36657298340809,11.835812092322787,0.0,0.0,0.0,0.0,11.835812092322787,51.36657298340809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,51.36657298340809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,25.683286491704038,25.683286491704038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3101851851851847,0.0,12.356481481481481,0.0,0.0,1.0,10,0,0,2,2,0,0,0,0,0,1,2,2,2,3.3668000000000022,43.91600000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCC1CCCC1,0.125,2.2863572373393803,1.1171759259259257,2.2863572373393803,1.1171759259259257,0.521520997225693,140.26999999999998,120.10999999999997,140.15650064,60,-0.04142857745791716,-0.06538238183510822,0.06538238183510822,0.04142857745791716,1.1,1.8,2.4,14.187955573099249,10.00186281733752,2.1281065898937843,-2.0577317972689357,2.284061477472353,-1.9125845848294503,4.661542116949925,0.4714833275701119,1.9111701105978576,70.10749561002055,7.234204518682008,7.234204518682008,7.234204518682008,4.931851652578137,4.931851652578136,4.931851652578136,3.6462643699419717,3.6462643699419717,2.6906706976806576,2.6906706976806576,1.9820508075688763,1.9820508075688763,0.0,310.42300753691114,8.1,4.760330578512397,2.7222222222222223,65.0178989038698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.29031018309871,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,58.29031018309871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,58.29031018309871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,51.36657298340809,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,1.1171759259259257,0.0,11.929800170068027,2.2863572373393803,0.0,1.0,10,0,0,1,1,0,0,0,0,0,4,1,1,1,3.7569000000000026,46.10000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CCCCC1CCCCC1,0.124,2.2944706632653062,1.1052777777777776,2.2944706632653062,1.1052777777777776,0.5596727748500233,140.26999999999998,120.10999999999997,140.15650064,60,-0.04142875124098035,-0.06538220962149477,0.06538220962149477,0.04142875124098035,1.1,1.8,2.4,14.170680486074321,9.857824704878302,2.1105493443446264,-2.2023181388859467,2.2686275302842014,-2.0483737703367817,4.645127242480809,0.33125311919375205,2.0172372216570547,70.10749561002055,7.234204518682008,7.234204518682008,7.234204518682008,4.931851652578137,4.931851652578136,4.931851652578136,3.6462643699419712,3.6462643699419712,2.690670697680657,2.690670697680657,1.9686140808000383,1.9686140808000383,0.0,251.66716234355823,8.1,4.760330578512397,2.7222222222222223,65.0178989038698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.29031018309871,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,58.29031018309871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,58.29031018309871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,51.36657298340809,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,1.1052777777777776,0.0,11.93358489229025,2.2944706632653062,0.0,1.0,10,0,0,1,1,0,0,0,0,0,3,1,1,1,3.7569000000000026,46.10000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCCCC=C,0.13,3.694651596749811,1.2005208333333335,3.694651596749811,1.2005208333333335,0.37115110068804846,140.26999999999998,120.10999999999997,140.15650064,60,-0.03534129310993146,-0.10308297893627165,0.10308297893627165,0.03534129310993146,1.0,1.6,2.2,13.92497963638408,10.103471779693356,1.8609118100350828,-1.9606671042641148,2.0584761108411933,-1.7630533860889295,4.646643452681374,0.6112666584803261,2.703789901245323,64.43856189774723,7.6568542494923815,7.234204518682008,7.234204518682008,4.914213562373096,4.523603362114273,4.523603362114273,2.845117222155994,2.845117222155994,1.7618016810571366,1.7618016810571366,1.0690052204847231,1.0690052204847231,-0.26,175.07674799821407,9.739999999999998,8.739999999999998,7.739999999999999,65.33412702521478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,45.10386542115455,12.841643245852019,0.0,0.0,0.0,0.0,0.0,51.8694885601727,0.0,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,51.8694885601727,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.94575136048208,0.0,6.076020106833881,13.502672883289122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.55163737717309,5.948362622826908,0.0,0.8,10,0,0,0,0,0,0,0,0,0,7,0,0,0,3.9230000000000036,48.190000000000026,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
CCCCCCC=CCC,0.135,2.30125,1.1882716049382716,2.30125,1.1882716049382716,0.3872258886729136,140.26999999999998,120.10999999999997,140.15650064,60,-0.035073642751570405,-0.08881350058204755,0.08881350058204755,0.035073642751570405,0.9,1.7,2.3,13.888083016857687,10.140056880687185,1.823274650299423,-1.9249449490549784,2.0223813863703617,-1.725710881240623,4.789658137120742,0.6737661891085024,2.831324584147559,72.10749561002055,7.6568542494923815,7.397341225498538,7.397341225498538,4.914213562373096,4.564043476634154,4.564043476634154,2.7289881176295285,2.7289881176295285,1.6267131295540544,1.6267131295540544,0.9734831896562257,0.9734831896562257,-0.26,175.07674799821407,9.739999999999998,8.739999999999998,7.739999999999999,65.33412702521477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.26197948182704,19.26246486877803,0.0,0.0,0.0,0.0,0.0,52.372404136937305,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,52.372404136937305,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.524929737556064,0.0,0.0,25.99951461304901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56505440602167,4.434945593978332,0.0,0.8,10,0,0,0,0,0,0,0,0,0,6,0,0,0,3.9230000000000036,48.190000000000026,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
CCCC(CCC)CCC,0.123,2.29,1.0277777777777777,2.29,1.0277777777777777,0.5255086598522993,142.286,120.10999999999997,142.172150704,62,-0.04145875664815216,-0.06537225174431041,0.06537225174431041,0.04145875664815216,0.7,1.0,1.2,14.090251217337578,9.937811875440032,2.0299328323977894,-2.122524777524159,2.179399030395447,-1.977033473150108,4.56044160884707,0.4070039117164785,3.2950821163049606,42.793987519471216,7.819990956308912,7.819990956308912,7.819990956308912,4.846065214951232,4.846065214951231,4.846065214951231,3.232050807568877,3.232050807568877,2.0907702751760273,2.0907702751760273,1.6577575732838081,1.6577575732838081,0.0,153.59701265360627,10.0,7.111111111111111,4.839506172839506,66.02373005739904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.296141336627926,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,59.296141336627926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,59.296141336627926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,38.524929737556064,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,1.0277777777777777,0.0,8.435555555555556,6.87,0.0,1.0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,4.002900000000003,48.21400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCC(CCC)O,0.136,9.348503401360544,-0.030688775510204325,9.348503401360544,0.030688775510204325,0.5643412331132144,158.285,136.10899999999998,158.167065324,68,0.05397465119852909,-0.3931315661236573,0.3931315661236573,0.05397465119852909,0.9090909090909091,1.6363636363636365,2.1818181818181817,16.265682586823257,10.063895852454595,2.0003883832013787,-2.0702001212254744,2.0814052394161817,-2.042972310199875,4.538410976410759,0.14971302792731853,2.9725776527439676,71.27302875388389,8.52709773749546,7.974311332995418,7.974311332995418,5.308060412490448,4.988909033047982,4.988909033047982,3.2918339472343705,3.2918339472343705,2.0127998506310423,2.0127998506310423,1.2843000802118958,1.2843000802118958,-0.04,254.60129569772985,10.96,8.060401606425705,7.860849011479592,70.81796380959504,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95158251401129,12.841643245852019,0.0,6.103966387748303,5.106527394840706,0.0,0.0,64.89719214761162,0.0,0.0,0.0,0.0,0.0,11.210493782589008,0.0,0.0,58.79322575986332,0.0,0.0,20.23,0.0,5.106527394840706,6.103966387748303,0.0,19.26246486877803,25.683286491704038,0.0,0.0,13.847474399381248,0.0,0.0,0.0,9.348503401360544,0.0,0.0,0.0,8.153744173595364,4.331085758377425,0.0,1.0,11,1,1,0,0,0,0,1,1,1,7,0,0,0,3.117800000000002,49.67380000000003,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
C(=C)OCCOCCOCCOC=C,0.204,5.183499228395062,0.5308286144270993,5.183499228395062,0.5308286144270993,0.37405327754548495,202.24999999999997,184.10599999999997,202.120509056,82,0.11059560160467749,-0.4994130496916093,0.4994130496916093,0.11059560160467749,0.6428571428571429,1.0,1.3571428571428572,16.549897424448194,10.676416299618088,1.8923605954750315,-2.0486707618979767,1.8172934135527306,-2.0983901065356694,4.481674374664198,0.018629343381148376,2.8439563841089965,120.08368795993283,10.485281374238573,8.444547949727086,8.444547949727086,6.914213562373096,4.519951909287636,4.519951909287636,2.2996598285221186,2.2996598285221186,1.2987547899806575,1.2987547899806575,0.7027181171590515,0.7027181171590515,-1.0,1347.9122533421119,13.0,12.0,11.0,85.09870491105804,18.947451815200196,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,13.157871367196995,0.0,0.0,38.951688754893254,18.947451815200196,0.0,0.0,0.0,39.641291787077506,25.682032264038575,0.0,0.0,0.0,39.641291787077506,18.947451815200196,0.0,0.0,25.682032264038575,0.0,36.92,0.0,0.0,0.0,39.641291787077506,0.0,12.52416089684158,0.0,0.0,13.157871367196995,18.947451815200196,20.08728567238037,0.0,0.0,0.0,0.0,0.0,2.7906400232101616,10.12207430440947,0.0,0.6,14,0,4,0,0,0,0,4,0,4,11,0,0,0,1.3397999999999999,53.93600000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9
C(CC)OCCOCCOCCC,0.178,5.276780045351474,0.6760763888888889,5.276780045351474,0.6760763888888889,0.4920401553316029,190.28299999999996,168.10699999999997,190.156894564,80,0.07011227195930751,-0.379070794224469,0.379070794224469,0.07011227195930751,0.5384615384615384,0.8461538461538461,1.1538461538461537,16.54081282819104,10.523529652893703,1.8896971317304827,-2.04646269293725,1.8363118655504815,-2.0933278852630464,4.328519090947513,0.014780160213723978,2.7581498184332935,76.23904349481765,9.778174593052025,8.88159912088397,8.88159912088397,6.414213562373096,5.146264369941973,5.146264369941973,2.8371173070873836,2.8371173070873836,1.4409403609149685,1.4409403609149685,0.8305636128382258,0.8305636128382258,-0.12,812.7027727261354,12.88,11.879999999999999,11.880000000000003,81.36436574591964,14.210588861400147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,12.841643245852019,13.213763929025836,26.427527858051672,14.210588861400147,0.0,0.0,26.689117645233267,39.641291787077506,0.0,0.0,0.0,0.0,39.641291787077506,14.210588861400147,0.0,26.689117645233267,0.0,0.0,27.69,0.0,0.0,0.0,26.427527858051672,26.055407174877857,0.0,0.0,0.0,13.847474399381248,14.210588861400147,15.766162761400857,0.0,0.0,0.0,0.0,0.0,2.138117283950617,8.595719954648526,0.0,1.0,13,0,3,0,0,0,0,3,0,3,10,0,0,0,1.8562,53.039000000000044,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8
